"self_generated_trade_id","dim_security_id","transaction_id","open_close","side","quantity","date_time_trade","settle_date","time_zone","trade_price","taxes","commission","cost_basis","order_type"
"36983e5b-345d-4176-91c1-984a67c8ecaf","c8515363-aeed-4fed-9936-54e40972c790","26301021991","C","Long","100.0","06/25/2024",NULL,"UTC -5","34.905","NaN","NaN","3490.5",NULL
"36a1fb5b-3fe4-4e8d-8b18-40cb2546c3a7","6aa47f62-9379-4094-9c44-82098bc7c901","27811556407","O","Long","100.0","06/03/2024","06/04/2024","UTC -5","1.81","0.0","-0.5","181.5","LMT"
"36cc7426-0623-48eb-8746-cb7f8ccdebbd","bc555edc-6832-4caa-b082-f7d617c4534a","27938228965","O","Long","92.0","06/12/2024","06/13/2024","UTC -5","9.49","0.0","-0.435","873.515","LMT"
"36d0a03f-6b79-49d4-960c-af9c1b240a98","c8515363-aeed-4fed-9936-54e40972c790","27807067690","O","Long","200.0","06/03/2024","06/04/2024","UTC -5","39.64","0.0","-1.0","7929.0","LMT"
"3703b5f7-0f83-47e3-95d4-f5d9a85cccc7","7e177722-104f-451d-8220-348fb39981cc","26870161406","C","Long","-4.0","06/24/2024",NULL,"UTC -5","2.197986","NaN","NaN","-879.1944",NULL
"37065aa9-3b97-4af4-99b0-0c53b749109b","72ff20c8-8101-450b-bf17-804337ea3e49","27938804703","C","Long","-2000.0","06/12/2024","06/13/2024","UTC -5","94.3","0.0","-3.05","-1597.03","LMT"
"370770e0-b283-47b0-b5fc-90dc25e97dbd","e166c542-8e71-4505-a8a3-29505932c476","27994581091","O","Long","1000.0","06/18/2024","06/20/2024","UTC -5","3.82","-4.10887","-3.056","3827.16487","LMT"
"372f96e4-35bc-44e7-a4f8-1a201c8380fb","6aa47f62-9379-4094-9c44-82098bc7c901","28027213027","O","Long","80.0","06/20/2024","06/21/2024","UTC -5","1.425","0.0","-0.4","114.4","LMT"
"374d36e1-0ca8-4190-bb3e-afc716c23c46","8f0a67a1-9d9a-4358-b38d-90bdc25f2c28","27982535606","O","Long","11.0","06/17/2024","06/18/2024","UTC -5","57.03","0.0","0.0","627.33","LMT"
"37552f5e-364b-45ec-aa0f-dd654416c96a","c8515363-aeed-4fed-9936-54e40972c790","27969209210","C","Long","165.0","06/20/2024",NULL,"UTC -5","37.633125","NaN","NaN","6209.465625",NULL
"37bacf8a-6201-45e9-821d-f0f640dab8d6","5527942d-6e58-41eb-a9a1-9e933fe11046","21635286701","C","Long","99.0","06/20/2024",NULL,"UTC -5","31.475","NaN","NaN","3116.025",NULL
"37c28de8-e466-4ea6-8dee-2b74c83c5726","c8515363-aeed-4fed-9936-54e40972c790","27969209197","C","Long","20.0","06/20/2024",NULL,"UTC -5","37.68","NaN","NaN","753.6",NULL
"37e22900-62be-4995-a4fa-534b02605f9a","6aa47f62-9379-4094-9c44-82098bc7c901","27811633143","O","Long","107.0","06/03/2024","06/04/2024","UTC -5","1.8","0.0","-0.535","193.135","LMT"
"380bd762-de62-42bc-8eae-92b8d94eee38","0ab33f96-5ad9-4007-91e7-2d47440d282e","28082243639","C","Long","-100.0","06/25/2024","06/26/2024","UTC -5","140.86","0.0","-0.4081908","-11884.487999","LMT"
"3851ff46-063b-437b-ae10-2380a1fbefe5","c8515363-aeed-4fed-9936-54e40972c790","26300576465","C","Long","100.0","06/28/2024",NULL,"UTC -5","34.995","NaN","NaN","3499.5",NULL
"385245a6-0503-4ebd-9fd4-99116700d204","0f3374b6-54e6-46d8-811f-4f5598ddf924","28131255450","O","Long","100.0","06/28/2024","07/01/2024","UTC -5","2.125","0.0","-0.5","213.0","LMT"
"3855dffc-d5ef-4a44-8580-37afd1a0093f","0f3374b6-54e6-46d8-811f-4f5598ddf924","28128368807","O","Long","400.0","06/28/2024","07/01/2024","UTC -5","2.16","0.0","-2.0","866.0","LMT"
"38633106-8355-4b7c-a3b3-ed34cc2ea91c","c8515363-aeed-4fed-9936-54e40972c790","28026934385","C","Long","-200.0","06/20/2024","06/21/2024","UTC -5","40.5","0.0","-1.25838","-7871.375","LMT"
"38890b29-defd-4648-9463-1556b72c7bb3","b86e91d2-e19d-443c-ac72-f16ac3db7472","27929669529","C","Long","-100.0","06/12/2024","06/13/2024","UTC -5","15.652","0.0","-0.56011256","-1999.5","LMT"
"38b2ed03-9e0e-455e-9a98-f0fb671328a1","6aa47f62-9379-4094-9c44-82098bc7c901","27811785284","O","Long","100.0","06/03/2024","06/04/2024","UTC -5","1.81","0.0","-0.5","181.5","LMT"
"38cff718-a87e-406d-a54f-6bbcf4be33b8","ff910aa6-eff9-4840-b1d8-34e335c0f56e","27887352683","C","Long","-85.0","06/07/2024","06/10/2024","UTC -5","72.64","0.0","-1.18575832","-3295.025","LMT"
"38ded724-2f5d-437a-a4ed-bea0773cf879","7e177722-104f-451d-8220-348fb39981cc","27848469517","C","Long","-1.0","06/24/2024",NULL,"UTC -5","7.85278509","NaN","NaN","-785.278509",NULL
"390aa56d-b69b-464f-ae0c-5b4c282d43f2","5527942d-6e58-41eb-a9a1-9e933fe11046","21968992292","C","Long","476.0","06/26/2024",NULL,"UTC -5","25.885","NaN","NaN","12321.26",NULL
"390b8f30-e2c2-40dc-90cb-197468081929","7cc8e1f3-313e-4796-9ea8-76f3074256ca","27831906401","C","Long","-900.0","06/04/2024","06/05/2024","UTC -5","30.005","0.0","-4.9001251","-21415.0","LMT"
"396162bc-2df4-4bc5-9591-b28c189105de","b6c2f2f3-7653-4e44-b22e-8b87513fb0e9","27979054298","O","Long","6000.0","06/17/2024","06/19/2024","UTC -5","2.1","-13.3591","-10.08","12623.4391","LMT"
"396e031f-00c1-48fe-9571-eb2a89eaf3a7","7e177722-104f-451d-8220-348fb39981cc","27378953377","C","Long","-7.0","06/05/2024",NULL,"UTC -5","4.91296424","NaN","NaN","-3439.074968",NULL
"398b29b3-a25f-4aef-8da1-99e9b5dda39c","0f3374b6-54e6-46d8-811f-4f5598ddf924","28131255439","O","Long","100.0","06/28/2024","07/01/2024","UTC -5","2.15","0.0","0.0","215.0","LMT"
"39fbdb04-48a0-4e3c-acfd-a5be07f4ba2e","b86e91d2-e19d-443c-ac72-f16ac3db7472","27988474703","C","Long","-200.0","06/17/2024","06/18/2024","UTC -5","14.632","0.0","-1.11455392","-3454.46","LMT"
"3a1061eb-111d-4bab-9695-6ae92278790e","0f3374b6-54e6-46d8-811f-4f5598ddf924","27864898272","O","Long","100.0","06/06/2024","06/07/2024","UTC -5","2.15","0.0","-0.5","215.5","LMT"
"3a2601b1-0da7-4210-8b58-57583964815b","ff910aa6-eff9-4840-b1d8-34e335c0f56e","25751726488","C","Long","50.0","06/04/2024",NULL,"UTC -5","37.39","NaN","NaN","1869.5",NULL
"3a37f472-3e22-4933-b141-c2632e6b1e6a","ff910aa6-eff9-4840-b1d8-34e335c0f56e","26191012196","C","Long","100.0","06/20/2024",NULL,"UTC -5","35.99","NaN","NaN","3599.0",NULL
"3a388a5f-bc70-4c34-8252-7721b796a509","25bcca8a-9421-4d12-8632-e29ae2a263ff","28004760335","O","Long","8100.0","06/18/2024","06/20/2024","UTC -5","1.07","0.0","-40.5","8707.5","LMT"
"3a3f2508-ad6d-4663-a860-e1798f53728c","6aa47f62-9379-4094-9c44-82098bc7c901","27831955781","O","Long","100.0","06/04/2024","06/05/2024","UTC -5","1.635","0.0","-0.5","164.0","LMT"
"3a47aefa-d46c-4aa1-accf-53546a22c2b6","56201eda-dcd2-448e-90ff-aca59bc41a31","18649020315","C","Long","100.0","06/17/2024",NULL,"UTC -5","112.74","NaN","NaN","11274.0",NULL
"3a4e9e75-4e41-43b3-a104-9fe27f53112e","c8515363-aeed-4fed-9936-54e40972c790","27807873567","C","Long","100.0","06/20/2024",NULL,"UTC -5","39.36","NaN","NaN","3936.0",NULL
"3a56618f-c02e-4ceb-9b08-199f05576e5b","6aa47f62-9379-4094-9c44-82098bc7c901","27835009128","O","Long","200.0","06/04/2024","06/05/2024","UTC -5","1.61","0.0","-1.0","323.0","LMT"
"3a697513-52ac-4212-9b4e-ac30a8b945da","ff910aa6-eff9-4840-b1d8-34e335c0f56e","25742204625","C","Long","10.0","06/03/2024",NULL,"UTC -5","37.69","NaN","NaN","376.9",NULL
"3a8d5973-08dc-4865-84f1-26b3c2123094","7cc8e1f3-313e-4796-9ea8-76f3074256ca","26270068650","C","Long","100.0","06/17/2024",NULL,"UTC -5","20.875","NaN","NaN","2087.5",NULL
"3a9325be-ed78-43fc-aef7-bbe0ee7753b4","72ff20c8-8101-450b-bf17-804337ea3e49","25540928239","C","Long","2000.0","06/12/2024",NULL,"UTC -5","0.798515","NaN","NaN","1597.03",NULL
"3a96cdda-d4da-4fa3-8ec3-840631fc195f","e3df73d7-ec01-4f11-aa58-42258a448d08","15856208698","C","Long","38.0","06/20/2024",NULL,"UTC -5","142.1","NaN","NaN","5399.8",NULL
"3aa1f3b9-9676-4b53-808d-2f2accc22f91","0f3374b6-54e6-46d8-811f-4f5598ddf924","27864897952","O","Long","200.0","06/06/2024","06/07/2024","UTC -5","2.15","0.0","-1.0","431.0","LMT"
"3ab44e48-2bd5-4fe9-8909-978620c1309e","7cc8e1f3-313e-4796-9ea8-76f3074256ca","26606467729","C","Long","200.0","06/20/2024",NULL,"UTC -5","23.11","NaN","NaN","4622.0",NULL
"3ab81cf4-af8c-469c-be2b-354ed3b0a08e","b86e91d2-e19d-443c-ac72-f16ac3db7472","16343869683","C","Long","147.0","06/17/2024",NULL,"UTC -5","17.2723","NaN","NaN","2539.0281",NULL
"3b2d16a3-318b-4083-925b-9c4d742c71ec","ff910aa6-eff9-4840-b1d8-34e335c0f56e","25742756246","C","Long","100.0","06/03/2024",NULL,"UTC -5","37.305","NaN","NaN","3730.5",NULL
"3b617c65-a2be-4130-9e55-4dc101c65553","ff910aa6-eff9-4840-b1d8-34e335c0f56e","25744336024","C","Long","150.0","06/03/2024",NULL,"UTC -5","36.905","NaN","NaN","5535.75",NULL
"3b8976ec-60c1-42f7-a7a0-d66aba71ad40","7cc8e1f3-313e-4796-9ea8-76f3074256ca","26703148264","C","Long","100.0","06/24/2024",NULL,"UTC -5","23.16","NaN","NaN","2316.0",NULL
"3b93dc07-5b20-4a56-99bd-93f13a3a8ae2","c5898d12-c93a-4a4d-8811-e3ba75582ffe","28046036357","O","Long","412.0","06/21/2024","06/24/2024","UTC -5","13.86","0.0","-1.56","5711.88","LMT"
"3b9daba0-caba-402c-9523-bd10b6fcf7f0","7e177722-104f-451d-8220-348fb39981cc","27787734949","C","Long","-1.0","06/20/2024",NULL,"UTC -5","14.77259272","NaN","NaN","-1477.259272",NULL
"3bb71fb2-86be-4af7-af3d-7c1653c13499","c8515363-aeed-4fed-9936-54e40972c790","28097557710","C","Long","-40.0","06/26/2024","06/27/2024","UTC -5","40.9","0.0","-0.2521208","-130.2","LMT"
"3bbdb64f-8bbc-45c5-9bb2-7af1afa190a4","dad58d28-59a2-4a31-aa17-776467fb1f3d","21524634749","C","Long","14.0","06/11/2024",NULL,"UTC -5","55.238771929","NaN","NaN","773.342807",NULL
"3bfaa89b-8635-405d-b08a-83e592bcef69","c8515363-aeed-4fed-9936-54e40972c790","26299953425","C","Long","200.0","06/28/2024",NULL,"UTC -5","35.265","NaN","NaN","7053.0",NULL
"3c1f963f-d608-4671-b3ce-4b13351b3c9d","6aa47f62-9379-4094-9c44-82098bc7c901","27835413268","O","Long","647.0","06/04/2024","06/05/2024","UTC -5","1.62","0.0","-3.235","1051.375","LMT"
"3c5dbfc0-288c-4133-8402-992b54d20db6","8f0a67a1-9d9a-4358-b38d-90bdc25f2c28","27982535612","O","Long","98.0","06/17/2024","06/18/2024","UTC -5","57.03","0.0","0.0","5588.94","LMT"
"3c7ab4dd-1b96-4a5b-9f97-2cb3fcdd9caa","e166c542-8e71-4505-a8a3-29505932c476","27906535445","O","Long","8000.0","06/11/2024","06/13/2024","UTC -5","3.89","-32.88692","-24.896","31177.78292","LMT"
"3c9f2732-0763-441e-a37a-b3fab7a8c40f","d27d4c85-f94b-47b8-9b42-c20d6e0ab427","27871879944","O","Long","854.0","06/07/2024","06/12/2024","UTC -5","0.36","0.0","0.0","307.44","LMT"
"3cb0a73e-85bb-4e13-a103-48c96965295a","5d2015c1-7e7b-4143-a63a-1581d4e29d51","27917408539","O","Long","300.0","06/11/2024","06/12/2024","UTC -5","1.4","0.0","-1.5","421.5","LMT"
"3cb74b79-02e6-428c-b468-9c1e3a7f2792","5d2015c1-7e7b-4143-a63a-1581d4e29d51","27812080906","O","Long","300.0","06/03/2024","06/04/2024","UTC -5","1.42","0.0","-1.5","427.5","LMT"
"3cea8c3d-e08b-44a5-b221-5f90cb6f4e5f","aa478ec0-a10d-4373-b38e-db61689bf461","16417972634","C","Long","63.0","06/26/2024",NULL,"UTC -5","5.394312","NaN","NaN","339.841656",NULL
"3d068612-3f87-455b-9d25-c350138c49aa","6aa47f62-9379-4094-9c44-82098bc7c901","27811556521","O","Long","30.0","06/03/2024","06/04/2024","UTC -5","1.81","0.0","-0.15","54.45","LMT"
"3d18516c-5d7c-414b-b2a5-a60997f99979","5527942d-6e58-41eb-a9a1-9e933fe11046","21963815797","C","Long","70.0","06/26/2024",NULL,"UTC -5","26.28","NaN","NaN","1839.6",NULL
"3d1e8857-e9ca-4d31-9aa7-a14e84988cbb","7cc8e1f3-313e-4796-9ea8-76f3074256ca","26606467717","C","Long","100.0","06/20/2024",NULL,"UTC -5","23.115","NaN","NaN","2311.5",NULL
"3d219893-922c-4813-b45f-9ac0e33f236e","8ebe305d-2916-41ae-aca8-45f073123086","28027665561","O","Long","1000.0","06/20/2024","06/21/2024","UTC -5","7.425","0.0","-5.0","7430.0","LMT"
"3d41f661-f124-4edd-a6b3-a2b797a7f34d","b86e91d2-e19d-443c-ac72-f16ac3db7472","16478902499","C","Long","100.0","06/17/2024",NULL,"UTC -5","16.975","NaN","NaN","1697.5",NULL
"3d4f8b24-c8c3-4692-a96e-b189c77980ae","35a3f36b-a1de-488b-a634-af7d1b211d0c","28027089901","O","Long","100.0","06/20/2024","06/21/2024","UTC -5","17.805","0.0","-1.0","1781.5","LMT"
"3d635942-565b-41ea-9974-9e0360d53d38","8ebe305d-2916-41ae-aca8-45f073123086","28063028885","O","Long","18.0","06/24/2024","06/25/2024","UTC -5","6.95","0.0","-0.09","125.19","LMT"
"3d7dbbc2-2fd6-4766-95ac-ffdbfe3261ea","c8515363-aeed-4fed-9936-54e40972c790","27807873770","C","Long","100.0","06/20/2024",NULL,"UTC -5","39.35375","NaN","NaN","3935.375",NULL
"3d934378-b3e7-4956-91c6-7d680cbbf7e5","c8515363-aeed-4fed-9936-54e40972c790","26407969947","C","Long","500.0","06/25/2024",NULL,"UTC -5","35.005","NaN","NaN","17502.5",NULL
"3dfef086-c2dd-4791-b8d9-17f94b1f026b","d27d4c85-f94b-47b8-9b42-c20d6e0ab427","27820662500","O","Long","10000.0","06/04/2024","06/06/2024","UTC -5","0.4","0.0","-6.0","4006.0","LMT"
"3e187b70-a611-4315-87bf-cd42bed0e030","6aa47f62-9379-4094-9c44-82098bc7c901","27949862036","O","Long","400.0","06/13/2024","06/14/2024","UTC -5","1.565","0.0","-2.0","628.0","LMT"
"3e1db0ce-b133-48ed-873d-279f7289ac38","2597bc89-3597-402b-b37b-0f0037028ede","28107050980","O","Long","1250.0","06/27/2024","07/01/2024","UTC -5","2.796","-17.475","-1.7475","3514.2225","LMT"
"3e53b96f-b076-4a7d-b692-f2ff9198fff1","ff910aa6-eff9-4840-b1d8-34e335c0f56e","26191012196","C","Long","152.0","06/20/2024",NULL,"UTC -5","35.99","NaN","NaN","5470.48",NULL
"3e8b6492-18e0-44d5-9f81-1e7a2707134c","9c8c866a-fb09-4f12-a8dd-f2b543aee249","22095856578","C","Long","50.0","06/17/2024",NULL,"UTC -5","90.83","NaN","NaN","4541.5",NULL
"3e8fd54e-6e27-4922-aa3f-3eac76a349ee","7cc8e1f3-313e-4796-9ea8-76f3074256ca","26118311500","C","Long","100.0","06/04/2024",NULL,"UTC -5","26.565","NaN","NaN","2656.5",NULL
"3ea7763b-fa5b-449a-9389-a481348c5254","5d2015c1-7e7b-4143-a63a-1581d4e29d51","27812080833","O","Long","100.0","06/03/2024","06/04/2024","UTC -5","1.42","0.0","-1.0","143.0","LMT"
"3edfe7d7-aa73-48fa-b994-e12c3e256402","0f3374b6-54e6-46d8-811f-4f5598ddf924","28132748933","O","Long","34.0","06/28/2024","07/01/2024","UTC -5","2.19","0.0","-0.17","74.63","LMT"
"3f09efc1-759a-44bc-a31d-f343d89371a7","6aa47f62-9379-4094-9c44-82098bc7c901","27811556423","O","Long","100.0","06/03/2024","06/04/2024","UTC -5","1.81","0.0","-0.5","181.5","LMT"
"3f46584a-d270-4e95-9e92-a1840e236ea0","7e177722-104f-451d-8220-348fb39981cc","27918275133","C","Long","-1.0","06/20/2024",NULL,"UTC -5","1.86295161","NaN","NaN","-186.295161",NULL
"3f4855bb-6a8c-46bf-aa1c-0339a4d938d0","0f3374b6-54e6-46d8-811f-4f5598ddf924","28098541064","O","Long","100.0","06/26/2024","06/27/2024","UTC -5","2.02","0.0","-0.375","202.375","LMT"
"3f4e9462-b70c-4462-9e89-7723a25941ec","5527942d-6e58-41eb-a9a1-9e933fe11046","21504168279","C","Long","200.0","06/17/2024",NULL,"UTC -5","33.43","NaN","NaN","6686.0",NULL
"3f4f80af-f6d9-4b3d-8fab-e929cbd599a9","ff910aa6-eff9-4840-b1d8-34e335c0f56e","26186682854","C","Long","143.0","06/17/2024",NULL,"UTC -5","37.003531469","NaN","NaN","5291.505",NULL
"3f6f8ddc-88b1-47f4-a913-005fb775ff94","6aa47f62-9379-4094-9c44-82098bc7c901","27811556486","O","Long","100.0","06/03/2024","06/04/2024","UTC -5","1.81","0.0","-0.5","181.5","LMT"
"3f82ebc9-7139-45a0-962c-d421b6c59e5f","35a3f36b-a1de-488b-a634-af7d1b211d0c","28046784604","O","Long","300.0","06/21/2024","06/24/2024","UTC -5","17.88","0.0","-1.5","5365.5","LMT"
"3f9ad25e-3c64-4883-a70e-a2cd0b93daea","6aa47f62-9379-4094-9c44-82098bc7c901","27811556171","O","Long","600.0","06/03/2024","06/04/2024","UTC -5","1.805","0.0","-3.0","1086.0","LMT"
"3fa983e2-44a1-4d44-ac6a-30a08656d084","c5898d12-c93a-4a4d-8811-e3ba75582ffe","28026344389","O","Long","5.0","06/20/2024","06/21/2024","UTC -5","13.77","0.0","0.0","68.85","LMT"
"3fc0147d-6bbe-464d-9e45-8f1df449a7df","8f0a67a1-9d9a-4358-b38d-90bdc25f2c28","28005188213","O","Long","300.0","06/18/2024","06/20/2024","UTC -5","56.54","0.0","-1.5","16963.5","LMT"
"3fd08784-adb3-4dd9-b789-6ed2062a3099","dad58d28-59a2-4a31-aa17-776467fb1f3d","21450595349","C","Long","100.0","06/05/2024",NULL,"UTC -5","57.6","NaN","NaN","5760.0",NULL
"3ff82e93-200e-4596-8114-8d0b219d9111","7cc8e1f3-313e-4796-9ea8-76f3074256ca","26236475721","C","Long","50.0","06/17/2024",NULL,"UTC -5","22.215","NaN","NaN","1110.75",NULL
"4020c32a-be4b-41b6-a6d8-df1dc04610a8","5527942d-6e58-41eb-a9a1-9e933fe11046","21288337746","C","Long","15.0","06/17/2024",NULL,"UTC -5","32.6349","NaN","NaN","489.5235",NULL
"402b3567-90f4-471d-9c21-6a8ac8b32651","6aa47f62-9379-4094-9c44-82098bc7c901","27834994397","O","Long","10000.0","06/04/2024","06/05/2024","UTC -5","1.608","0.0","-50.0","16130.0","LMT"
"40399c87-a162-4827-811f-a8897af7deb5","5d2015c1-7e7b-4143-a63a-1581d4e29d51","28046113556","O","Long","140.0","06/21/2024","06/24/2024","UTC -5","1.37","0.0","-0.7","192.5","LMT"
"4045a2ae-e5f2-4aaf-9fb7-938317a994e9","7e177722-104f-451d-8220-348fb39981cc","27934170575","C","Long","20.0","06/12/2024","06/13/2024","UTC -5","0.47","0.0","-13.937","3585.9784","LMT"
"4057ecc2-1533-4e33-a32b-5415cb6394a1","7e177722-104f-451d-8220-348fb39981cc","26873766390","C","Long","-10.0","06/11/2024",NULL,"UTC -5","2.75298152","NaN","NaN","-2752.98152",NULL
"4077ccb0-e302-439d-a55d-59be888cd6dc","7cc8e1f3-313e-4796-9ea8-76f3074256ca","27831906399","C","Long","-100.0","06/04/2024","06/05/2024","UTC -5","30.005","0.0","-1.1000139","-2652.5","LMT"
"407c3c0c-66c4-4376-84c9-4372d9c88e84","c5898d12-c93a-4a4d-8811-e3ba75582ffe","28022178397","O","Long","100.0","06/20/2024","06/21/2024","UTC -5","13.91","0.0","-1.0","1392.0","LMT"
"40b4a5cc-4bb4-40e8-8093-c4b9429d23ab","7e177722-104f-451d-8220-348fb39981cc","28023438541","C","Long","20.0","06/20/2024","06/21/2024","UTC -5","1.17","0.0","-13.937","5305.96464","LMT"
"40cbdbd8-4b8b-4086-b41b-9bb85debf18a","2597bc89-3597-402b-b37b-0f0037028ede","28107047374","O","Long","1175.0","06/27/2024","07/01/2024","UTC -5","2.794","-16.41475","-1.22592","3300.59067","LMT"
"40d03562-fc41-4f4b-a26c-bc6c4bfdae03","b86e91d2-e19d-443c-ac72-f16ac3db7472","16343883271","C","Long","100.0","06/17/2024",NULL,"UTC -5","17.2723","NaN","NaN","1727.23",NULL
"40ed8420-86ca-4816-98ef-13088b78f734","14d248ec-95f0-4354-93ea-928b44ee18ab","12319785562","C","Long","100.0","06/20/2024",NULL,"UTC -5","168.44","NaN","NaN","16844.0",NULL
"410986df-7803-4a0f-82db-8ceaf1eaee62","dc2f72f3-d446-4d33-b96d-9aa69cb001c6","28097125227","O","Long","50000.0","06/26/2024","06/27/2024","UTC -5","40.0","0.0","-20.0","20020.0","LMT"
"41141530-43eb-4ebc-804d-e29fb7be94ce","6aa47f62-9379-4094-9c44-82098bc7c901","27949977712","O","Long","1200.0","06/13/2024","06/14/2024","UTC -5","1.568","0.0","-6.0","1887.6","LMT"
"411c1d6e-d65a-486a-a7a7-35acd49ef152","6aa47f62-9379-4094-9c44-82098bc7c901","27901041155","O","Long","100.0","06/10/2024","06/11/2024","UTC -5","1.525","0.0","-0.5","153.0","LMT"
"412d264e-7f23-40f1-8a7e-25a9db8a1096","0f3374b6-54e6-46d8-811f-4f5598ddf924","27868878304","O","Long","56.0","06/06/2024","06/07/2024","UTC -5","2.15","0.0","-0.23","120.63","LMT"
"41390909-9b38-45fc-90ac-7aa99464c075","7cc8e1f3-313e-4796-9ea8-76f3074256ca","28099284095","C","Long","-1000.0","06/26/2024","06/27/2024","UTC -5","27.495","0.0","-5.930361","-21802.47","LMT"
"41529293-a5b5-414f-8dce-a59035863203","c8515363-aeed-4fed-9936-54e40972c790","13519538195","C","Long","123.0","06/26/2024",NULL,"UTC -5","3.222058821","NaN","NaN","396.313235",NULL
"41c748ec-df88-454b-b75f-90f5bf86d7c8","c8515363-aeed-4fed-9936-54e40972c790","27688991020","C","Long","159.0","06/20/2024",NULL,"UTC -5","40.505","NaN","NaN","6440.295",NULL
"41d578e6-a48b-49b1-a03c-2893a8243728","c8515363-aeed-4fed-9936-54e40972c790","26300576482","C","Long","200.0","06/28/2024",NULL,"UTC -5","34.995","NaN","NaN","6999.0",NULL
"41e8b930-da9c-45fd-8c66-f8c4ba73f0b2","b86e91d2-e19d-443c-ac72-f16ac3db7472","16447084352","C","Long","100.0","06/17/2024",NULL,"UTC -5","16.825","NaN","NaN","1682.5",NULL
"41f58b88-b336-43c4-b43b-306b0a552996","6aa47f62-9379-4094-9c44-82098bc7c901","27812252836","O","Long","200.0","06/03/2024","06/04/2024","UTC -5","1.785","0.0","-1.0","358.0","LMT"
"42137d81-5e6b-47ce-87d1-47c5bca05911","9c8c866a-fb09-4f12-a8dd-f2b543aee249","27831900823","C","Long","-13.0","06/04/2024","06/05/2024","UTC -5","476.45","0.0","-0.17434703","-1299.87","LMT"
"4216580a-d51b-4232-94d6-6843812096da","c8515363-aeed-4fed-9936-54e40972c790","13519301532","C","Long","44.0","06/26/2024",NULL,"UTC -5","3.255","NaN","NaN","143.22",NULL
"42367a53-e2b8-439c-a817-47ce14d7688b","6aa47f62-9379-4094-9c44-82098bc7c901","27810267535","O","Long","8600.0","06/03/2024","06/04/2024","UTC -5","1.828","0.0","-43.0","15763.8","LMT"
"423e4069-312b-4363-a4e7-818b43a46576","ff910aa6-eff9-4840-b1d8-34e335c0f56e","26191527121","C","Long","100.0","06/26/2024",NULL,"UTC -5","35.92","NaN","NaN","3592.0",NULL
"424cd22d-b059-424c-a4aa-ee94a19efe5c","6aa47f62-9379-4094-9c44-82098bc7c901","27811556199","O","Long","1000.0","06/03/2024","06/04/2024","UTC -5","1.81","0.0","-5.0","1815.0","LMT"
"426874eb-287e-48fc-9999-a6247fd17803","7cc8e1f3-313e-4796-9ea8-76f3074256ca","26227781019","C","Long","100.0","06/17/2024",NULL,"UTC -5","22.215","NaN","NaN","2221.5",NULL
"429341b0-b90a-42e7-ad4a-f43a30830567","6aa47f62-9379-4094-9c44-82098bc7c901","27812252888","O","Long","500.0","06/03/2024","06/04/2024","UTC -5","1.788","0.0","-2.5","896.5","LMT"
"429847b8-d3aa-40d3-a3cb-13bb85b547a8","c8515363-aeed-4fed-9936-54e40972c790","26301021975","C","Long","200.0","06/25/2024",NULL,"UTC -5","34.90329861","NaN","NaN","6980.659722",NULL
"42ab25c2-40ca-4f20-9d8c-985b96c5a8d1","c8515363-aeed-4fed-9936-54e40972c790","27938109972","C","Long","43.0","06/20/2024",NULL,"UTC -5","38.285","NaN","NaN","1646.255",NULL
"42cde63f-a3ec-41e3-a424-502c8165320f","ff910aa6-eff9-4840-b1d8-34e335c0f56e","27990198716","C","Long","-200.0","06/17/2024","06/18/2024","UTC -5","75.58","0.0","-1.4534248","-7271.0","LMT"
"42d77f60-518b-4dc1-841e-189365613233","d27d4c85-f94b-47b8-9b42-c20d6e0ab427","27979461855","O","Long","746.0","06/17/2024","06/19/2024","UTC -5","0.3","0.0","0.0","223.8","LMT"
"42e2ca76-003d-4556-9e68-89f72baf097d","e166c542-8e71-4505-a8a3-29505932c476","27994581109","O","Long","5000.0","06/18/2024","06/20/2024","UTC -5","3.82","-20.54435","-15.28","19135.82435","LMT"
"42ec2265-205b-4f2b-8a97-f43d1806f477","7e177722-104f-451d-8220-348fb39981cc","27491139511","C","Long","-1.0","06/13/2024",NULL,"UTC -5","5.75295752","NaN","NaN","-575.295752",NULL
"42ee8681-888a-4d8f-87ad-87a7defb56bb","25bcca8a-9421-4d12-8632-e29ae2a263ff","28063725014","O","Long","100.0","06/24/2024","06/25/2024","UTC -5","1.065","0.0","-0.5","107.0","LMT"
"430271a8-2443-488f-9e57-7acdc2b1a109","0f3374b6-54e6-46d8-811f-4f5598ddf924","27864897875","O","Long","100.0","06/06/2024","06/07/2024","UTC -5","2.15","0.0","-0.5","215.5","LMT"
"43027d99-ef55-4056-b631-51f7ed381ae5","2597bc89-3597-402b-b37b-0f0037028ede","27843778207","O","Long","519.0","06/05/2024","06/07/2024","UTC -5","3.508","-9.10326","-0.910326","1830.665586","LMT"
"430fab19-be03-48d6-8100-184713dc4886","6aa47f62-9379-4094-9c44-82098bc7c901","27811784934","O","Long","400.0","06/03/2024","06/04/2024","UTC -5","1.81","0.0","-2.0","726.0","LMT"
"4310e0b3-ae17-4495-8bc9-9eddd4c73e1d","c8515363-aeed-4fed-9936-54e40972c790","27849440589","O","Long","200.0","06/05/2024","06/06/2024","UTC -5","37.87","0.0","-1.0","7575.0","LMT"
"43408a30-8240-45f3-8447-f5f10d2da306","7e177722-104f-451d-8220-348fb39981cc","27378953366","C","Long","-3.0","06/05/2024",NULL,"UTC -5","4.91296424","NaN","NaN","-1473.889272",NULL
